Date,Unhedged CHF,USD-hedged CHF,Basket-hedged CHF
2015-10-31,0.08913987656029798,0.06875063659131375,0.07266991036570014
2015-11-30,0.04489225074407832,0.0019648712154001213,0.010408606591417404
2015-12-31,-0.05779779719440248,-0.018576864490436606,-0.02393795360244374
2016-01-31,-0.036544160725890285,-0.062040660186365115,-0.059525272914786424
2016-02-29,-0.022583961771850625,-0.006849951968828871,-0.011183400305780336
2016-03-31,0.033711141162182434,0.06661181828873497,0.05557628486173814
2016-04-30,0.011976493680164735,0.00961496383662297,0.004685688039806659
2016-05-31,0.03431937087047632,0.007080417127551586,0.014634216509218074
2016-06-30,-0.019536546586854442,-0.00852531175420268,-0.01055277933919851
2016-07-31,0.04181673151234855,0.040455717510934575,0.04209906902368802
2016-08-31,0.00697017547004064,0.0022789993423897315,0.002093175717085247
2016-09-30,-0.014433615663943522,0.0018544789253178706,-0.000704228884053278
2016-10-31,0.00037509330096541227,-0.022214058631711664,-0.014094951981157825
2016-11-30,0.04172394589138828,0.015674049633410903,0.025124823801851923
2016-12-31,0.026255957064105884,0.01949182748492362,0.02379100655892847
2017-01-31,0.004799022317765189,0.02649377804686215,0.019330473215232704
2017-02-28,0.04182232107064254,0.024946124444050533,0.027622587037640735
2017-03-31,0.0012122946849273397,0.008777196442677049,0.006578388374536361
2017-04-30,0.010653422187426376,0.015341208440789567,0.013547246920697677
2017-05-31,0.0018154098508051941,0.01935117942930553,0.015563285110115142
2017-06-30,-0.017118156245837457,0.002343266405761435,-0.0029871116953331107
2017-07-31,0.039146149311734435,0.02256935621481393,0.01796904640763173
2017-08-31,-0.004798273655746255,-0.0008158398375595066,-0.0007075274099528257
2017-09-30,0.02841957113253102,0.019429476437852422,0.020258460471970503
2017-10-31,0.046687932262651,0.019586393221615817,0.025322803918778846
2017-11-30,0.009035641829873375,0.017864622381042583,0.015162298037102903
2017-12-31,0.009786534943827752,0.013817077473976314,0.01233119817487439
2018-01-31,0.004459224955772889,0.049897067347298485,0.03645631218257495
2018-02-28,-0.03870951317206739,-0.04538194413621044,-0.04318694876240378
2018-03-31,0.0010468874682452167,-0.01908008681788309,-0.018299799942353843
2018-04-30,0.04060192079629954,0.0053643029273000575,0.011625261877762173
2018-05-31,0.007086240245558484,0.004513414472125277,0.010384689843626116
2018-06-30,0.01066593669080862,-0.0007535510936219625,0.004428035972735597
2018-07-31,0.020250859671604005,0.027713824787183095,0.02527697380576964
2018-08-31,-0.008507019880002242,0.009119431988548143,0.009214706003939616
2018-09-30,0.016178663157868867,0.004948500089342556,0.0074171252329706585
2018-10-31,-0.04471671059479976,-0.07366788084271803,-0.07018620628941892
2018-11-30,0.0021041885279076133,0.008737478523489717,0.008287926877945115
2018-12-31,-0.08781941784257108,-0.07890874794174652,-0.07884472331538538
2019-01-31,0.08805798068664616,0.07430436666943341,0.07237978355148601
2019-02-28,0.03703433183547156,0.026995564875363254,0.03038031399614046
2019-03-31,0.009107458142881386,0.012115921129428386,0.014824001530537765
2019-04-30,0.06267776908738876,0.03436328984694659,0.0384575197525325
2019-05-31,-0.06933928890566476,-0.060424423757390655,-0.05922189118229804
2019-06-30,0.03145795995516254,0.06053142098809028,0.05368668036849666
2019-07-31,0.0227140818691538,0.006501098939743599,0.012169617357181688
2019-08-31,-0.02584410043954799,-0.02443062378761418,-0.023954039905957167
2019-09-30,0.02687912856410879,0.01925674180414272,0.021513477807175174
2019-10-31,0.023643380348033594,0.02336252372812142,0.019666554878835337
2019-11-30,0.03766329239097943,0.02591050467215572,0.029538208222235046
2019-12-31,-0.00020734420086954142,0.028335381468781895,0.022725551608463006
2020-01-31,-0.009833019257420195,-0.012687893273421125,-0.009339601266810084
2020-02-29,-0.0830965467081708,-0.08438060052047835,-0.08256833005440258
2020-03-31,-0.13877443568492043,-0.13164878264838897,-0.12768739037487437
2020-04-30,0.12421958241943964,0.10725081055951069,0.10925179098851254
2020-05-31,0.039578458903720026,0.04937963404855994,0.046740971620817744
2020-06-30,0.012394565051565998,0.025324896924485474,0.022187289035174824
2020-07-31,0.0020174020273899806,0.04807335394346279,0.03276368774619101
2020-08-31,0.05954146528769266,0.0643995880106496,0.061931549299655074
2020-09-30,-0.016467171762149513,-0.03421667200251843,-0.029913244277229547
2020-10-31,-0.03440090430571374,-0.03085217834975118,-0.03087072255993187
2020-11-30,0.11489967553161673,0.12762088163693752,0.11992284294052534
2020-12-31,0.013288531140757787,0.03845653589269915,0.03188355810755486
2021-01-31,-0.0002764358561304636,-0.009010702424555372,-0.0074463780739851175
2021-02-28,0.04449799671310983,0.02408101496263515,0.02461224808350683
2021-03-31,0.07828967921780317,0.036066191207841936,0.047074485383851096
2021-04-30,0.006996137037688088,0.04234122586801958,0.03341185500847278
2021-05-31,0.002741081904710896,0.015252417724716194,0.013242099942226113
2021-06-30,0.04272830594513444,0.014876906683848556,0.02205771795690236
2021-07-31,0.0010775695133300456,0.01700773082886875,0.015555856886774357
2021-08-31,0.037727723639986666,0.023907704329967583,0.02733590050540162
2021-09-30,-0.024287302511473596,-0.04291294817310842,-0.03828639371802624
2021-10-31,0.03263163542191139,0.057476745871024804,0.05212991605032098
2021-11-30,-0.008297286250352531,-0.02128845230537757,-0.01397565853903252
2021-12-31,0.029819983048209098,0.039288756596275176,0.038065578938910806
2022-01-31,-0.033639754517435505,-0.0525193051286873,-0.0498273933356787
2022-02-28,-0.03387233834757997,-0.02995483459926407,-0.030568918390366046
2022-03-31,0.024709927657107222,0.027665583623919687,0.030001992813999182
2022-04-30,-0.035429075755989414,-0.08475554902508287,-0.07201141126295754
2022-05-31,-0.009495107622533028,0.0029650075213736304,-0.0026257349596082277
2022-06-30,-0.08980289709104616,-0.08746078169263771,-0.07720868351389996
2022-07-31,0.08157810125285447,0.07883332025156786,0.08029638679021199
2022-08-31,-0.02627701407641625,-0.047955310544687935,-0.0411360863607398
2022-09-30,-0.09273078060734274,-0.09574208126303851,-0.08719180402670157
2022-10-31,0.09841641693166614,0.0722811112743329,0.07433006944540456
2022-11-30,0.029254036056266752,0.07153624135890557,0.05765644246633929
2022-12-31,-0.07808824389004188,-0.049430428023603756,-0.05541202355377965
2023-01-31,0.07385002086976433,0.0679177188183524,0.06389426431235226
2023-02-28,-0.015030747870632633,-0.02892739182480586,-0.02100766342021556
2023-03-31,0.007855811289420922,0.029375499210182232,0.022887515326597108
2023-04-30,-0.0037174877632135672,0.015059548600524941,0.013485910171167615
2023-05-31,0.003268530680750059,-0.013014571594260449,-0.006038624097849963
2023-06-30,0.05228939734153526,0.05700532600960595,0.05601815902925956
2023-07-31,-0.0013776581579574287,0.029072859249334337,0.023190032515176214
2023-08-31,-0.012774199951854026,-0.02513633751310762,-0.019622801483449547
2023-09-30,-0.004092472537969516,-0.04696755263567687,-0.03973991293135703
2023-10-31,-0.038993849328257,-0.028495460816959306,-0.027924379273802896
2023-11-30,0.05634770894894969,0.08771677143339707,0.07702511227888147
2023-12-31,0.013564526358549323,0.04630599551257819,0.038926531126402035
2024-01-31,0.03100144419351958,0.0057324862342034155,0.013370708697359159
2024-02-29,0.06574199644495993,0.0420538309399181,0.046814078117659405
2024-03-31,0.06449973288906485,0.029577919498978922,0.033284711409861
2024-04-30,-0.03407447874248426,-0.04279758894263985,-0.03923540866974672
2024-05-31,0.03847425094983903,0.04351895979541509,0.041921501798906
2024-06-30,0.015038449824789746,0.016852014146077954,0.019889617912935968
2024-07-31,-0.0018461946460224254,0.013229990398791358,0.008600649390899169
2024-08-31,-0.012827955659168278,0.02444762765946762,0.014206454698367073
2024-09-30,0.009968264170295615,0.014328448972093843,0.011445965772732958
2024-10-31,0.00980734759150459,-0.023518779612317187,-0.011615411257094789
2024-11-30,0.06760947738056489,0.044938728778697756,0.05067833402530635
2024-12-31,-0.005357873780088784,-0.03159948926460321,-0.024765211695761614
2025-01-31,0.04019399845452165,0.029752219243700972,0.030574589253817955
2025-02-28,-0.01445612672917318,-0.0074153230898375,-0.009624426740527504
2025-03-31,-0.06291251795266517,-0.046003070209257535,-0.05141849307234189
2025-04-30,-0.058485469831173975,0.0036273759789806626,-0.009905173749024556
2025-05-31,0.056665956477827795,0.054795021569987945,0.055594323494673324
2025-06-30,0.014995594861713757,0.04146838153843735,0.03561854862785492
2025-07-31,0.029085958805911583,0.006590401084481279,0.014822373065787297
2025-08-31,0.013248679642457573,0.024309895945279658,0.019546269042653497
2025-09-30,0.02664120208114018,0.02865229962843241,0.02957133898199415
2025-10-31,0.024724192077845597,0.015516299396543642,0.021084660846070233
2025-11-30,0.007172619916457235,-0.00013561949315687993,0.0012624247376062663
2025-12-31,-0.007483446895343748,0.005129569235213127,0.0016831674272558242
2026-01-31,-0.014407958956788813,0.017176634461944396,0.009974355942718867
2026-02-28,0.01799273212317276,0.002829852407574718,0.007696538708721421
2026-03-31,-0.036121463856360836,-0.05730992925599354,-0.05280580305590902
